func	1:0	6:0	0	static void	randomize
params	2:9	0:0	1	
param	2:10	2:18	2	void *	pv
param	2:20	2:31	2	size_t	size
stmnts	4:3	5:43	1	
water	4:3	0:0	2	static
water	4:10	0:0	2	png_uint_32
water	4:22	0:0	2	random_seed
op	4:33	0:0	2	[
water	4:34	0:0	2	2
op	4:35	0:0	2	]
op	4:37	0:0	2	=
water	4:39	0:0	2	{
water	4:40	0:0	2	0
water	4:41	0:0	2	x56789abc
water	4:50	0:0	2	,
water	4:52	0:0	2	0
water	4:53	0:0	2	xd
water	4:55	0:0	2	}
water	4:56	0:0	2	;
call	5:3	5:42	2	make_random_bytes
arg	5:21	5:32	3	random_seed
water	5:21	0:0	4	random_seed
arg	5:34	5:36	3	pv
water	5:34	0:0	4	pv
arg	5:38	5:42	3	size
water	5:38	0:0	4	size
water	5:43	0:0	2	;
